br_exp_ID,br_ID,util_name,billing_period,payment_amount,payment_date
2841,6,Water,2022-01,133.29,2022-01-28
2842,6,Internet,2022-01,228.38,2022-01-28
2843,6,Maintenance,2022-01,524.12,2022-01-28
2844,6,Waste Management,2022-01,167.97,2022-01-28
2845,7,Rent,2022-01,6447.09,2022-01-28
2846,7,Electricity,2022-01,790.18,2022-01-28
2847,7,Water,2022-01,107.00,2022-01-28
2848,7,Internet,2022-01,228.38,2022-01-28
2849,7,Maintenance,2022-01,704.46,2022-01-28
2850,7,Waste Management,2022-01,148.19,2022-01-28
2851,8,Rent,2022-01,7048.09,2022-01-28
2852,8,Electricity,2022-01,959.85,2022-01-28
2853,8,Water,2022-01,125.09,2022-01-28
2854,8,Internet,2022-01,228.38,2022-01-28
2855,8,Maintenance,2022-01,745.82,2022-01-28
2856,8,Waste Management,2022-01,153.20,2022-01-28
2857,9,Rent,2022-01,5518.27,2022-01-28
2858,9,Electricity,2022-01,755.43,2022-01-28
2859,9,Water,2022-01,92.56,2022-01-28
2860,9,Internet,2022-01,228.38,2022-01-28
2861,9,Maintenance,2022-01,536.28,2022-01-28
2862,9,Waste Management,2022-01,121.20,2022-01-28
2863,10,Rent,2022-01,6829.54,2022-01-28
2864,10,Electricity,2022-01,915.08,2022-01-28
2865,10,Water,2022-01,130.35,2022-01-28
2866,10,Internet,2022-01,228.38,2022-01-28
2867,10,Maintenance,2022-01,635.58,2022-01-28
2868,10,Waste Management,2022-01,143.80,2022-01-28
2869,11,Rent,2022-01,6556.36,2022-01-28
2870,11,Electricity,2022-01,847.44,2022-01-28
2871,11,Water,2022-01,126.74,2022-01-28
2872,11,Internet,2022-01,228.38,2022-01-28
2873,11,Maintenance,2022-01,634.47,2022-01-28
2874,11,Waste Management,2022-01,145.03,2022-01-28
2875,12,Rent,2022-01,5299.73,2022-01-28
2876,12,Electricity,2022-01,659.99,2022-01-28
2877,12,Water,2022-01,94.15,2022-01-28
2878,12,Internet,2022-01,228.38,2022-01-28
2879,12,Maintenance,2022-01,520.64,2022-01-28
2880,12,Waste Management,2022-01,121.20,2022-01-28
2881,13,Rent,2022-01,3606.00,2022-01-28
2882,13,Electricity,2022-01,435.13,2022-01-28
2883,13,Water,2022-01,65.75,2022-01-28
2884,13,Internet,2022-01,228.38,2022-01-28
2885,13,Maintenance,2022-01,361.84,2022-01-28
2886,13,Waste Management,2022-01,79.52,2022-01-28
2887,1,Rent,2022-02,14150.81,2022-02-28
2888,1,Electricity,2022-02,1808.46,2022-02-28
2889,1,Water,2022-02,253.45,2022-02-28
2890,1,Internet,2022-02,228.38,2022-02-28
2891,1,Maintenance,2022-02,1613.72,2022-02-28
2892,1,Waste Management,2022-02,321.24,2022-02-28
2893,2,Rent,2022-02,10872.63,2022-02-28
2894,2,Electricity,2022-02,1426.85,2022-02-28
2895,2,Water,2022-02,175.87,2022-02-28
2896,2,Internet,2022-02,228.38,2022-02-28
2897,2,Maintenance,2022-02,943.13,2022-02-28
2898,2,Waste Management,2022-02,230.62,2022-02-28
2899,3,Rent,2022-02,9015.00,2022-02-28
2900,3,Electricity,2022-02,1108.09,2022-02-28
2901,3,Water,2022-02,159.34,2022-02-28
2902,3,Internet,2022-02,228.38,2022-02-28
2903,3,Maintenance,2022-02,765.45,2022-02-28
2904,3,Waste Management,2022-02,203.04,2022-02-28
2905,4,Rent,2022-02,7321.27,2022-02-28
2906,4,Electricity,2022-02,970.27,2022-02-28
2907,4,Water,2022-02,125.92,2022-02-28
2908,4,Internet,2022-02,228.38,2022-02-28
2909,4,Maintenance,2022-02,773.68,2022-02-28
2910,4,Waste Management,2022-02,159.57,2022-02-28
2911,5,Rent,2022-02,5682.18,2022-02-28
2912,5,Electricity,2022-02,719.39,2022-02-28
2913,5,Water,2022-02,100.92,2022-02-28
2914,5,Internet,2022-02,228.38,2022-02-28
2915,5,Maintenance,2022-02,601.83,2022-02-28
2916,5,Waste Management,2022-02,130.27,2022-02-28
2917,6,Rent,2022-02,7485.18,2022-02-28
2918,6,Electricity,2022-02,986.86,2022-02-28
2919,6,Water,2022-02,133.41,2022-02-28
2920,6,Internet,2022-02,228.38,2022-02-28
2921,6,Maintenance,2022-02,614.53,2022-02-28
2922,6,Waste Management,2022-02,168.41,2022-02-28
2923,7,Rent,2022-02,6447.09,2022-02-28
2924,7,Electricity,2022-02,837.67,2022-02-28
2925,7,Water,2022-02,104.76,2022-02-28
2926,7,Internet,2022-02,228.38,2022-02-28
2927,7,Maintenance,2022-02,508.66,2022-02-28
2928,7,Waste Management,2022-02,149.12,2022-02-28
2929,8,Rent,2022-02,7048.09,2022-02-28
2930,8,Electricity,2022-02,976.84,2022-02-28
2931,8,Water,2022-02,136.89,2022-02-28
2932,8,Internet,2022-02,228.38,2022-02-28
2933,8,Maintenance,2022-02,472.46,2022-02-28
2934,8,Waste Management,2022-02,151.33,2022-02-28
2935,9,Rent,2022-02,5518.27,2022-02-28
2936,9,Electricity,2022-02,712.32,2022-02-28
2937,9,Water,2022-02,96.48,2022-02-28
2938,9,Internet,2022-02,228.38,2022-02-28
2939,9,Maintenance,2022-02,375.05,2022-02-28
2940,9,Waste Management,2022-02,125.70,2022-02-28
2941,10,Rent,2022-02,6829.54,2022-02-28
2942,10,Electricity,2022-02,897.85,2022-02-28
2943,10,Water,2022-02,112.80,2022-02-28
2944,10,Internet,2022-02,228.38,2022-02-28
2945,10,Maintenance,2022-02,635.31,2022-02-28
2946,10,Waste Management,2022-02,153.37,2022-02-28
2947,11,Rent,2022-02,6556.36,2022-02-28
2948,11,Electricity,2022-02,906.17,2022-02-28
2949,11,Water,2022-02,114.84,2022-02-28
2950,11,Internet,2022-02,228.38,2022-02-28
2951,11,Maintenance,2022-02,474.29,2022-02-28
2952,11,Waste Management,2022-02,138.28,2022-02-28
2953,12,Rent,2022-02,5299.73,2022-02-28
2954,12,Electricity,2022-02,677.81,2022-02-28
2955,12,Water,2022-02,85.25,2022-02-28
2956,12,Internet,2022-02,228.38,2022-02-28
2957,12,Maintenance,2022-02,564.28,2022-02-28
2958,12,Waste Management,2022-02,112.32,2022-02-28
2959,13,Rent,2022-02,3606.00,2022-02-28
2960,13,Electricity,2022-02,453.82,2022-02-28
2961,13,Water,2022-02,63.78,2022-02-28
2962,13,Internet,2022-02,228.38,2022-02-28
2963,13,Maintenance,2022-02,370.17,2022-02-28
2964,13,Waste Management,2022-02,80.71,2022-02-28
2965,1,Rent,2022-03,14150.81,2022-03-28
2966,1,Electricity,2022-03,2099.70,2022-03-28
2967,1,Water,2022-03,265.09,2022-03-28
2968,1,Internet,2022-03,228.38,2022-03-28
2969,1,Maintenance,2022-03,1245.98,2022-03-28
2970,1,Waste Management,2022-03,320.97,2022-03-28
2971,2,Rent,2022-03,10872.63,2022-03-28
2972,2,Electricity,2022-03,1593.71,2022-03-28
2973,2,Water,2022-03,195.92,2022-03-28
2974,2,Internet,2022-03,228.38,2022-03-28
2975,2,Maintenance,2022-03,1048.54,2022-03-28
2976,2,Waste Management,2022-03,247.24,2022-03-28
2977,3,Rent,2022-03,9015.00,2022-03-28
2978,3,Electricity,2022-03,1312.56,2022-03-28
2979,3,Water,2022-03,163.49,2022-03-28
2980,3,Internet,2022-03,228.38,2022-03-28
2981,3,Maintenance,2022-03,740.58,2022-03-28
2982,3,Waste Management,2022-03,200.23,2022-03-28
2983,4,Rent,2022-03,7321.27,2022-03-28
2984,4,Electricity,2022-03,1138.17,2022-03-28
2985,4,Water,2022-03,119.55,2022-03-28
2986,4,Internet,2022-03,228.38,2022-03-28
2987,4,Maintenance,2022-03,809.84,2022-03-28
2988,4,Waste Management,2022-03,164.60,2022-03-28
2989,5,Rent,2022-03,5682.18,2022-03-28
2990,5,Electricity,2022-03,782.06,2022-03-28
2991,5,Water,2022-03,101.25,2022-03-28
2992,5,Internet,2022-03,228.38,2022-03-28
2993,5,Maintenance,2022-03,628.12,2022-03-28
2994,5,Waste Management,2022-03,128.42,2022-03-28
2995,6,Rent,2022-03,7485.18,2022-03-28
2996,6,Electricity,2022-03,1121.16,2022-03-28
2997,6,Water,2022-03,137.85,2022-03-28
2998,6,Internet,2022-03,228.38,2022-03-28
2999,6,Maintenance,2022-03,554.68,2022-03-28
3000,6,Waste Management,2022-03,168.99,2022-03-28
3001,7,Rent,2022-03,6447.09,2022-03-28
3002,7,Electricity,2022-03,880.28,2022-03-28
3003,7,Water,2022-03,113.69,2022-03-28
3004,7,Internet,2022-03,228.38,2022-03-28
3005,7,Maintenance,2022-03,676.84,2022-03-28
3006,7,Waste Management,2022-03,147.63,2022-03-28
3007,8,Rent,2022-03,7048.09,2022-03-28
3008,8,Electricity,2022-03,1104.18,2022-03-28
3009,8,Water,2022-03,130.22,2022-03-28
3010,8,Internet,2022-03,228.38,2022-03-28
3011,8,Maintenance,2022-03,524.82,2022-03-28
3012,8,Waste Management,2022-03,154.92,2022-03-28
3013,9,Rent,2022-03,5518.27,2022-03-28
3014,9,Electricity,2022-03,860.38,2022-03-28
3015,9,Water,2022-03,90.86,2022-03-28
3016,9,Internet,2022-03,228.38,2022-03-28
3017,9,Maintenance,2022-03,381.64,2022-03-28
3018,9,Waste Management,2022-03,124.03,2022-03-28
3019,10,Rent,2022-03,6829.54,2022-03-28
3020,10,Electricity,2022-03,1032.92,2022-03-28
3021,10,Water,2022-03,118.60,2022-03-28
3022,10,Internet,2022-03,228.38,2022-03-28
3023,10,Maintenance,2022-03,664.80,2022-03-28
3024,10,Waste Management,2022-03,144.61,2022-03-28
3025,11,Rent,2022-03,6556.36,2022-03-28
3026,11,Electricity,2022-03,926.62,2022-03-28
3027,11,Water,2022-03,126.57,2022-03-28
3028,11,Internet,2022-03,228.38,2022-03-28
3029,11,Maintenance,2022-03,574.90,2022-03-28
3030,11,Waste Management,2022-03,152.15,2022-03-28
3031,12,Rent,2022-03,5299.73,2022-03-28
3032,12,Electricity,2022-03,807.52,2022-03-28
3033,12,Water,2022-03,85.38,2022-03-28
3034,12,Internet,2022-03,228.38,2022-03-28
3035,12,Maintenance,2022-03,592.58,2022-03-28
3036,12,Waste Management,2022-03,114.34,2022-03-28
3037,13,Rent,2022-03,3606.00,2022-03-28
3038,13,Electricity,2022-03,558.27,2022-03-28
3039,13,Water,2022-03,66.55,2022-03-28
3040,13,Internet,2022-03,228.38,2022-03-28
3041,13,Maintenance,2022-03,292.79,2022-03-28
3042,13,Waste Management,2022-03,78.28,2022-03-28
3043,1,Rent,2022-04,14150.81,2022-04-28
3044,1,Electricity,2022-04,1922.46,2022-04-28
3045,1,Water,2022-04,260.29,2022-04-28
3046,1,Internet,2022-04,228.38,2022-04-28
3047,1,Maintenance,2022-04,1580.76,2022-04-28
3048,1,Waste Management,2022-04,308.36,2022-04-28
3049,2,Rent,2022-04,10872.63,2022-04-28
3050,2,Electricity,2022-04,1683.34,2022-04-28
3051,2,Water,2022-04,176.09,2022-04-28
3052,2,Internet,2022-04,228.38,2022-04-28
3053,2,Maintenance,2022-04,879.60,2022-04-28
3054,2,Waste Management,2022-04,250.95,2022-04-28
3055,3,Rent,2022-04,9015.00,2022-04-28
3056,3,Electricity,2022-04,1340.82,2022-04-28
3057,3,Water,2022-04,169.12,2022-04-28
3058,3,Internet,2022-04,228.38,2022-04-28
3059,3,Maintenance,2022-04,653.07,2022-04-28
3060,3,Waste Management,2022-04,205.70,2022-04-28
3061,4,Rent,2022-04,7321.27,2022-04-28
3062,4,Electricity,2022-04,1033.96,2022-04-28
3063,4,Water,2022-04,142.45,2022-04-28
3064,4,Internet,2022-04,228.38,2022-04-28
3065,4,Maintenance,2022-04,584.19,2022-04-28
3066,4,Waste Management,2022-04,160.80,2022-04-28
3067,5,Rent,2022-04,5682.18,2022-04-28
3068,5,Electricity,2022-04,764.72,2022-04-28
3069,5,Water,2022-04,91.76,2022-04-28
3070,5,Internet,2022-04,228.38,2022-04-28
3071,5,Maintenance,2022-04,451.83,2022-04-28
3072,5,Waste Management,2022-04,126.22,2022-04-28
3073,6,Rent,2022-04,7485.18,2022-04-28
3074,6,Electricity,2022-04,1010.20,2022-04-28
3075,6,Water,2022-04,120.38,2022-04-28
3076,6,Internet,2022-04,228.38,2022-04-28
3077,6,Maintenance,2022-04,560.89,2022-04-28
3078,6,Waste Management,2022-04,162.02,2022-04-28
3079,7,Rent,2022-04,6447.09,2022-04-28
3080,7,Electricity,2022-04,934.99,2022-04-28
3081,7,Water,2022-04,106.29,2022-04-28
3082,7,Internet,2022-04,228.38,2022-04-28
3083,7,Maintenance,2022-04,640.13,2022-04-28
3084,7,Waste Management,2022-04,142.68,2022-04-28
3085,8,Rent,2022-04,7048.09,2022-04-28
3086,8,Electricity,2022-04,1077.02,2022-04-28
3087,8,Water,2022-04,128.35,2022-04-28
3088,8,Internet,2022-04,228.38,2022-04-28
3089,8,Maintenance,2022-04,692.63,2022-04-28
3090,8,Waste Management,2022-04,155.39,2022-04-28
3091,9,Rent,2022-04,5518.27,2022-04-28
3092,9,Electricity,2022-04,757.75,2022-04-28
3093,9,Water,2022-04,94.76,2022-04-28
3094,9,Internet,2022-04,228.38,2022-04-28
3095,9,Maintenance,2022-04,587.24,2022-04-28
3096,9,Waste Management,2022-04,118.77,2022-04-28
3097,10,Rent,2022-04,6829.54,2022-04-28
3098,10,Electricity,2022-04,955.99,2022-04-28
3099,10,Water,2022-04,133.59,2022-04-28
3100,10,Internet,2022-04,228.38,2022-04-28
3101,10,Maintenance,2022-04,761.06,2022-04-28
3102,10,Waste Management,2022-04,156.95,2022-04-28
3103,11,Rent,2022-04,6556.36,2022-04-28
3104,11,Electricity,2022-04,898.10,2022-04-28
3105,11,Water,2022-04,119.60,2022-04-28
3106,11,Internet,2022-04,228.38,2022-04-28
3107,11,Maintenance,2022-04,691.45,2022-04-28
3108,11,Waste Management,2022-04,140.26,2022-04-28
3109,12,Rent,2022-04,5299.73,2022-04-28
3110,12,Electricity,2022-04,731.04,2022-04-28
3111,12,Water,2022-04,86.52,2022-04-28
3112,12,Internet,2022-04,228.38,2022-04-28
3113,12,Maintenance,2022-04,419.68,2022-04-28
3114,12,Waste Management,2022-04,121.39,2022-04-28
3115,13,Rent,2022-04,3606.00,2022-04-28
3116,13,Electricity,2022-04,506.64,2022-04-28
3117,13,Water,2022-04,69.71,2022-04-28
3118,13,Internet,2022-04,228.38,2022-04-28
3119,13,Maintenance,2022-04,280.29,2022-04-28
3120,13,Waste Management,2022-04,77.53,2022-04-28
3121,1,Rent,2022-05,14150.81,2022-05-28
3122,1,Electricity,2022-05,2039.78,2022-05-28
3123,1,Water,2022-05,255.60,2022-05-28
3124,1,Internet,2022-05,228.38,2022-05-28
3125,1,Maintenance,2022-05,1405.95,2022-05-28
3126,1,Waste Management,2022-05,307.72,2022-05-28
3127,2,Rent,2022-05,10872.63,2022-05-28
3128,2,Electricity,2022-05,1633.71,2022-05-28
3129,2,Water,2022-05,187.28,2022-05-28
3130,2,Internet,2022-05,228.38,2022-05-28
3131,2,Maintenance,2022-05,1036.93,2022-05-28
3132,2,Waste Management,2022-05,250.37,2022-05-28
3133,3,Rent,2022-05,9015.00,2022-05-28
3134,3,Electricity,2022-05,1372.73,2022-05-28
3135,3,Water,2022-05,147.70,2022-05-28
3136,3,Internet,2022-05,228.38,2022-05-28
3137,3,Maintenance,2022-05,876.74,2022-05-28
3138,3,Waste Management,2022-05,208.73,2022-05-28
3139,4,Rent,2022-05,7321.27,2022-05-28
3140,4,Electricity,2022-05,990.25,2022-05-28
3141,4,Water,2022-05,118.09,2022-05-28
3142,4,Internet,2022-05,228.38,2022-05-28
3143,4,Maintenance,2022-05,532.10,2022-05-28
3144,4,Waste Management,2022-05,162.36,2022-05-28
3145,5,Rent,2022-05,5682.18,2022-05-28
3146,5,Electricity,2022-05,854.08,2022-05-28
3147,5,Water,2022-05,105.47,2022-05-28
3148,5,Internet,2022-05,228.38,2022-05-28
3149,5,Maintenance,2022-05,604.07,2022-05-28
3150,5,Waste Management,2022-05,125.01,2022-05-28
3151,6,Rent,2022-05,7485.18,2022-05-28
3152,6,Electricity,2022-05,1122.20,2022-05-28
3153,6,Water,2022-05,133.73,2022-05-28
3154,6,Internet,2022-05,228.38,2022-05-28
3155,6,Maintenance,2022-05,533.13,2022-05-28
3156,6,Waste Management,2022-05,168.55,2022-05-28
3157,7,Rent,2022-05,6447.09,2022-05-28
3158,7,Electricity,2022-05,924.96,2022-05-28
3159,7,Water,2022-05,121.50,2022-05-28
3160,7,Internet,2022-05,228.38,2022-05-28
3161,7,Maintenance,2022-05,598.58,2022-05-28
3162,7,Waste Management,2022-05,136.23,2022-05-28
3163,8,Rent,2022-05,7048.09,2022-05-28
3164,8,Electricity,2022-05,969.14,2022-05-28
3165,8,Water,2022-05,119.36,2022-05-28
3166,8,Internet,2022-05,228.38,2022-05-28
3167,8,Maintenance,2022-05,669.62,2022-05-28
3168,8,Waste Management,2022-05,161.48,2022-05-28
3169,9,Rent,2022-05,5518.27,2022-05-28
3170,9,Electricity,2022-05,742.02,2022-05-28
3171,9,Water,2022-05,100.60,2022-05-28
3172,9,Internet,2022-05,228.38,2022-05-28
3173,9,Maintenance,2022-05,598.20,2022-05-28
3174,9,Waste Management,2022-05,116.98,2022-05-28
3175,10,Rent,2022-05,6829.54,2022-05-28
3176,10,Electricity,2022-05,1060.48,2022-05-28
3177,10,Water,2022-05,130.03,2022-05-28
3178,10,Internet,2022-05,228.38,2022-05-28
3179,10,Maintenance,2022-05,747.34,2022-05-28
3180,10,Waste Management,2022-05,154.32,2022-05-28
3181,11,Rent,2022-05,6556.36,2022-05-28
3182,11,Electricity,2022-05,916.16,2022-05-28
3183,11,Water,2022-05,115.17,2022-05-28
3184,11,Internet,2022-05,228.38,2022-05-28
3185,11,Maintenance,2022-05,483.88,2022-05-28
3186,11,Waste Management,2022-05,150.54,2022-05-28
3187,12,Rent,2022-05,5299.73,2022-05-28
3188,12,Electricity,2022-05,733.61,2022-05-28
3189,12,Water,2022-05,85.59,2022-05-28
3190,12,Internet,2022-05,228.38,2022-05-28
3191,12,Maintenance,2022-05,378.46,2022-05-28
3192,12,Waste Management,2022-05,112.04,2022-05-28
3193,13,Rent,2022-05,3606.00,2022-05-28
3194,13,Electricity,2022-05,528.43,2022-05-28
3195,13,Water,2022-05,67.04,2022-05-28
3196,13,Internet,2022-05,228.38,2022-05-28
3197,13,Maintenance,2022-05,343.07,2022-05-28
3198,13,Waste Management,2022-05,80.70,2022-05-28
3199,1,Rent,2022-06,14150.81,2022-06-28
3200,1,Electricity,2022-06,2084.15,2022-06-28
3201,1,Water,2022-06,274.63,2022-06-28
3202,1,Internet,2022-06,228.38,2022-06-28
3203,1,Maintenance,2022-06,1064.52,2022-06-28
3204,1,Waste Management,2022-06,327.61,2022-06-28
3205,2,Rent,2022-06,10872.63,2022-06-28
3206,2,Electricity,2022-06,1488.00,2022-06-28
3207,2,Water,2022-06,191.32,2022-06-28
3208,2,Internet,2022-06,228.38,2022-06-28
3209,2,Maintenance,2022-06,810.81,2022-06-28
3210,2,Waste Management,2022-06,244.00,2022-06-28
3211,3,Rent,2022-06,9015.00,2022-06-28
3212,3,Electricity,2022-06,1290.17,2022-06-28
3213,3,Water,2022-06,154.37,2022-06-28
3214,3,Internet,2022-06,228.38,2022-06-28
3215,3,Maintenance,2022-06,911.15,2022-06-28
3216,3,Waste Management,2022-06,202.67,2022-06-28
3217,4,Rent,2022-06,7321.27,2022-06-28
3218,4,Electricity,2022-06,1067.40,2022-06-28
3219,4,Water,2022-06,132.42,2022-06-28
3220,4,Internet,2022-06,228.38,2022-06-28
3221,4,Maintenance,2022-06,644.27,2022-06-28
3222,4,Waste Management,2022-06,164.88,2022-06-28
3223,5,Rent,2022-06,5682.18,2022-06-28
3224,5,Electricity,2022-06,793.41,2022-06-28
3225,5,Water,2022-06,92.40,2022-06-28
3226,5,Internet,2022-06,228.38,2022-06-28
3227,5,Maintenance,2022-06,444.94,2022-06-28
3228,5,Waste Management,2022-06,123.60,2022-06-28
3229,6,Rent,2022-06,7485.18,2022-06-28
3230,6,Electricity,2022-06,1146.19,2022-06-28
3231,6,Water,2022-06,136.17,2022-06-28
3232,6,Internet,2022-06,228.38,2022-06-28
3233,6,Maintenance,2022-06,864.62,2022-06-28
3234,6,Waste Management,2022-06,169.40,2022-06-28
3235,7,Rent,2022-06,6447.09,2022-06-28
3236,7,Electricity,2022-06,942.61,2022-06-28
3237,7,Water,2022-06,117.78,2022-06-28
3238,7,Internet,2022-06,228.38,2022-06-28
3239,7,Maintenance,2022-06,534.50,2022-06-28
3240,7,Waste Management,2022-06,139.18,2022-06-28
3241,8,Rent,2022-06,7048.09,2022-06-28
3242,8,Electricity,2022-06,1070.34,2022-06-28
3243,8,Water,2022-06,121.61,2022-06-28
3244,8,Internet,2022-06,228.38,2022-06-28
3245,8,Maintenance,2022-06,663.71,2022-06-28
3246,8,Waste Management,2022-06,163.27,2022-06-28
3247,9,Rent,2022-06,5518.27,2022-06-28
3248,9,Electricity,2022-06,750.04,2022-06-28
3249,9,Water,2022-06,95.91,2022-06-28
3250,9,Internet,2022-06,228.38,2022-06-28
3251,9,Maintenance,2022-06,480.17,2022-06-28
3252,9,Waste Management,2022-06,125.55,2022-06-28
3253,10,Rent,2022-06,6829.54,2022-06-28
3254,10,Electricity,2022-06,961.89,2022-06-28
3255,10,Water,2022-06,131.94,2022-06-28
3256,10,Internet,2022-06,228.38,2022-06-28
3257,10,Maintenance,2022-06,456.88,2022-06-28
3258,10,Waste Management,2022-06,153.31,2022-06-28
3259,11,Rent,2022-06,6556.36,2022-06-28
3260,11,Electricity,2022-06,979.81,2022-06-28
3261,11,Water,2022-06,115.46,2022-06-28
3262,11,Internet,2022-06,228.38,2022-06-28
3263,11,Maintenance,2022-06,759.75,2022-06-28
3264,11,Waste Management,2022-06,152.45,2022-06-28
3265,12,Rent,2022-06,5299.73,2022-06-28
3266,12,Electricity,2022-06,800.72,2022-06-28
3267,12,Water,2022-06,90.99,2022-06-28
3268,12,Internet,2022-06,228.38,2022-06-28
3269,12,Maintenance,2022-06,466.42,2022-06-28
3270,12,Waste Management,2022-06,115.78,2022-06-28
3271,13,Rent,2022-06,3606.00,2022-06-28
3272,13,Electricity,2022-06,545.10,2022-06-28
3273,13,Water,2022-06,67.75,2022-06-28
3274,13,Internet,2022-06,228.38,2022-06-28
3275,13,Maintenance,2022-06,245.99,2022-06-28
3276,13,Waste Management,2022-06,77.64,2022-06-28
3277,1,Rent,2022-07,14150.81,2022-07-28
3278,1,Electricity,2022-07,1961.08,2022-07-28
3279,1,Water,2022-07,246.91,2022-07-28
3280,1,Internet,2022-07,228.38,2022-07-28
3281,1,Maintenance,2022-07,1390.14,2022-07-28
3282,1,Waste Management,2022-07,313.00,2022-07-28
3283,2,Rent,2022-07,10872.63,2022-07-28
3284,2,Electricity,2022-07,1409.63,2022-07-28
3285,2,Water,2022-07,177.78,2022-07-28
3286,2,Internet,2022-07,228.38,2022-07-28
3287,2,Maintenance,2022-07,1241.89,2022-07-28
3288,2,Waste Management,2022-07,248.68,2022-07-28
3289,3,Rent,2022-07,9015.00,2022-07-28
3290,3,Electricity,2022-07,1179.20,2022-07-28
3291,3,Water,2022-07,167.98,2022-07-28
3292,3,Internet,2022-07,228.38,2022-07-28
3293,3,Maintenance,2022-07,745.38,2022-07-28
3294,3,Waste Management,2022-07,192.47,2022-07-28
3295,4,Rent,2022-07,7321.27,2022-07-28
3296,4,Electricity,2022-07,965.82,2022-07-28
3297,4,Water,2022-07,121.75,2022-07-28
3298,4,Internet,2022-07,228.38,2022-07-28
3299,4,Maintenance,2022-07,717.46,2022-07-28
3300,4,Waste Management,2022-07,165.77,2022-07-28
3301,5,Rent,2022-07,5682.18,2022-07-28
3302,5,Electricity,2022-07,763.92,2022-07-28
3303,5,Water,2022-07,101.14,2022-07-28
3304,5,Internet,2022-07,228.38,2022-07-28
3305,5,Maintenance,2022-07,575.80,2022-07-28
3306,5,Waste Management,2022-07,129.40,2022-07-28
3307,6,Rent,2022-07,7485.18,2022-07-28
3308,6,Electricity,2022-07,983.62,2022-07-28
3309,6,Water,2022-07,123.29,2022-07-28
3310,6,Internet,2022-07,228.38,2022-07-28
3311,6,Maintenance,2022-07,678.86,2022-07-28
3312,6,Waste Management,2022-07,173.17,2022-07-28
3313,7,Rent,2022-07,6447.09,2022-07-28
3314,7,Electricity,2022-07,827.10,2022-07-28
3315,7,Water,2022-07,112.62,2022-07-28
3316,7,Internet,2022-07,228.38,2022-07-28
3317,7,Maintenance,2022-07,453.35,2022-07-28
3318,7,Waste Management,2022-07,141.88,2022-07-28
3319,8,Rent,2022-07,7048.09,2022-07-28
3320,8,Electricity,2022-07,913.07,2022-07-28
3321,8,Water,2022-07,137.61,2022-07-28
3322,8,Internet,2022-07,228.38,2022-07-28
3323,8,Maintenance,2022-07,571.75,2022-07-28
3324,8,Waste Management,2022-07,148.72,2022-07-28
3325,9,Rent,2022-07,5518.27,2022-07-28
3326,9,Electricity,2022-07,696.44,2022-07-28
3327,9,Water,2022-07,91.24,2022-07-28
3328,9,Internet,2022-07,228.38,2022-07-28
3329,9,Maintenance,2022-07,505.78,2022-07-28
3330,9,Waste Management,2022-07,124.33,2022-07-28
3331,10,Rent,2022-07,6829.54,2022-07-28
3332,10,Electricity,2022-07,818.49,2022-07-28
3333,10,Water,2022-07,116.25,2022-07-28
